ImageIndex,record_id,processid,specimen_identifiers,identification_method,phylum,class,order,family,genus,species,sex,lifestage,lat,lon,site_code,caption,media_descriptor,image_file,copyright_institution,photographer
ImgIndex_0033,2469074,ACGBA455-12,DHJPAR0046292,,Nematoda,Enoplea,Mermithida,Mermithidae,Hydromermis,,,last instar larva,11.0052,-85.474,,,Specimen,http://www.boldsystems.org/pics/ACGBA/DHJPAR0046292_Head+1552593240.jpg,Centre for Biodiversity Genomics,CBG Photography Group
ImgIndex_0034,2469079,ACGBA460-12,DHJPAR0046297,,Nematoda,Enoplea,Mermithida,Mermithidae,Hydromermis,,,last instar larva,11.0052,-85.474,,,Specimen,http://www.boldsystems.org/pics/ACGBA/DHJPAR0046297_Tail+1554479462.jpg,Centre for Biodiversity Genomics,CBG Photography Group
ImgIndex_0035,2469079,ACGBA460-12,DHJPAR0046297,,Nematoda,Enoplea,Mermithida,Mermithidae,Hydromermis,,,last instar larva,11.0052,-85.474,,,Specimen,http://www.boldsystems.org/pics/ACGBA/DHJPAR0046297+1554474682.jpg,Centre for Biodiversity Genomics,CBG Photography Group
ImgIndex_0036,2469079,ACGBA460-12,DHJPAR0046297,,Nematoda,Enoplea,Mermithida,Mermithidae,Hydromermis,,,last instar larva,11.0052,-85.474,,,Specimen,http://www.boldsystems.org/pics/ACGBA/DHJPAR0046297_Head+1554479434.jpg,Centre for Biodiversity Genomics,CBG Photography Group
ImgIndex_0037,2469100,ACGBA481-12,DHJPAR0046318,,Nematoda,Enoplea,Mermithida,Mermithidae,Isomermis,,,last instar larva,10.7722,-85.4122,,,Specimen,http://www.boldsystems.org/pics/ACGBA/DHJPAR0046318+1552593300.jpg,Centre for Biodiversity Genomics,CBG Photography Group
ImgIndex_0038,2469100,ACGBA481-12,DHJPAR0046318,,Nematoda,Enoplea,Mermithida,Mermithidae,Isomermis,,,last instar larva,10.7722,-85.4122,,,Specimen,http://www.boldsystems.org/pics/ACGBA/DHJPAR0046318_Tail+1552593300.jpg,Centre for Biodiversity Genomics,CBG Photography Group
ImgIndex_0039,2469100,ACGBA481-12,DHJPAR0046318,,Nematoda,Enoplea,Mermithida,Mermithidae,Isomermis,,,last instar larva,10.7722,-85.4122,,,Specimen,http://www.boldsystems.org/pics/ACGBA/DHJPAR0046318_Head+1552593300.jpg,Centre for Biodiversity Genomics,CBG Photography Group
ImgIndex_0040,2469101,ACGBA482-12,DHJPAR0046319,,Nematoda,Enoplea,Mermithida,Mermithidae,Isomermis,,,last instar larva,10.7588,-85.3754,,,Specimen,http://www.boldsystems.org/pics/ACGBA/DHJPAR0046319_Head+1552593360.jpg,Centre for Biodiversity Genomics,CBG Photography Group
ImgIndex_0041,2469101,ACGBA482-12,DHJPAR0046319,,Nematoda,Enoplea,Mermithida,Mermithidae,Isomermis,,,last instar larva,10.7588,-85.3754,,,Specimen,http://www.boldsystems.org/pics/ACGBA/DHJPAR0046319+1552587960.jpg,Centre for Biodiversity Genomics,CBG Photography Group
ImgIndex_0042,2469101,ACGBA482-12,DHJPAR0046319,,Nematoda,Enoplea,Mermithida,Mermithidae,Isomermis,,,last instar larva,10.7588,-85.3754,,,Specimen,http://www.boldsystems.org/pics/ACGBA/DHJPAR0046319_Tail+1552593480.jpg,Centre for Biodiversity Genomics,CBG Photography Group
ImgIndex_0043,2469106,ACGBA487-12,DHJPAR0046324,,Nematoda,Enoplea,Mermithida,Mermithidae,Hexamermis,Hexamermis Janzen2874,,last instar larva,10.798,-85.6498,,,Specimen,http://www.boldsystems.org/pics/ACGBA/DHJPAR0046324_A+1553277066.jpg,Centre for Biodiversity Genomics,CBG Photography Group
ImgIndex_0044,2469106,ACGBA487-12,DHJPAR0046324,,Nematoda,Enoplea,Mermithida,Mermithidae,Hexamermis,Hexamermis Janzen2874,,last instar larva,10.798,-85.6498,,,Specimen,http://www.boldsystems.org/pics/ACGBA/DHJPAR0046324+1553276240.JPG,Centre for Biodiversity Genomics,CBG Photography Group
ImgIndex_0045,2469106,ACGBA487-12,DHJPAR0046324,,Nematoda,Enoplea,Mermithida,Mermithidae,Hexamermis,Hexamermis Janzen2874,,last instar larva,10.798,-85.6498,,,Specimen,http://www.boldsystems.org/pics/ACGBA/DHJPAR0046324_B+1548772946.jpg,Centre for Biodiversity Genomics,CBG Photography Group
ImgIndex_0046,2469117,ACGBA498-12,DHJPAR0046335,,Nematoda,Enoplea,Mermithida,Mermithidae,Romanomermis,Romanomermis Janzen1913,,last instar larva,11.0193,-85.41,,,Specimen,http://www.boldsystems.org/pics/ACGBA/DHJPAR0046335_A+1553277116.jpg,Centre for Biodiversity Genomics,CBG Photography Group
ImgIndex_0047,2469117,ACGBA498-12,DHJPAR0046335,,Nematoda,Enoplea,Mermithida,Mermithidae,Romanomermis,Romanomermis Janzen1913,,last instar larva,11.0193,-85.41,,,Specimen,http://www.boldsystems.org/pics/ACGBA/DHJPAR0046335+1553277226.JPG,Centre for Biodiversity Genomics,CBG Photography Group
ImgIndex_0048,2469117,ACGBA498-12,DHJPAR0046335,,Nematoda,Enoplea,Mermithida,Mermithidae,Romanomermis,Romanomermis Janzen1913,,last instar larva,11.0193,-85.41,,,Specimen,http://www.boldsystems.org/pics/ACGBA/DHJPAR0046335_B+1548711036.jpg,Centre for Biodiversity Genomics,CBG Photography Group
ImgIndex_0049,2469131,ACGBA512-12,DHJPAR0046349,,Nematoda,Enoplea,Mermithida,Mermithidae,nematodeJanzen01,nematodeJanzen01 Janzen01,,last instar larva,10.9945,-85.4146,,,Specimen,http://www.boldsystems.org/pics/ACGBA/DHJPAR0046349_Tail+1554479482.jpg,Centre for Biodiversity Genomics,CBG Photography Group
ImgIndex_0050,2469131,ACGBA512-12,DHJPAR0046349,,Nematoda,Enoplea,Mermithida,Mermithidae,nematodeJanzen01,nematodeJanzen01 Janzen01,,last instar larva,10.9945,-85.4146,,,Specimen,http://www.boldsystems.org/pics/ACGBA/DHJPAR0046349+1554472964.jpg,Centre for Biodiversity Genomics,CBG Photography Group
ImgIndex_0051,2469131,ACGBA512-12,DHJPAR0046349,,Nematoda,Enoplea,Mermithida,Mermithidae,nematodeJanzen01,nematodeJanzen01 Janzen01,,last instar larva,10.9945,-85.4146,,,Specimen,http://www.boldsystems.org/pics/ACGBA/DHJPAR0046349_Head+1554479472.jpg,Centre for Biodiversity Genomics,CBG Photography Group
ImgIndex_0052,2469135,ACGBA516-12,DHJPAR0046353,,Nematoda,Enoplea,Mermithida,Mermithidae,Hexamermis,Hexamermis Janzen2874,,last instar larva,10.798,-85.6498,,,Specimen,http://www.boldsystems.org/pics/ACGBA/DHJPAR0046353_B+1548712872.jpg,Centre for Biodiversity Genomics,CBG Photography Group
ImgIndex_0053,2469135,ACGBA516-12,DHJPAR0046353,,Nematoda,Enoplea,Mermithida,Mermithidae,Hexamermis,Hexamermis Janzen2874,,last instar larva,10.798,-85.6498,,,Specimen,http://www.boldsystems.org/pics/ACGBA/DHJPAR0046353_A+1548712288.jpg,Centre for Biodiversity Genomics,CBG Photography Group
ImgIndex_0054,2469135,ACGBA516-12,DHJPAR0046353,,Nematoda,Enoplea,Mermithida,Mermithidae,Hexamermis,Hexamermis Janzen2874,,last instar larva,10.798,-85.6498,,,Specimen,http://www.boldsystems.org/pics/ACGBA/DHJPAR0046353+1553277328.JPG,Centre for Biodiversity Genomics,CBG Photography Group
ImgIndex_0055,2469170,ACGBA551-12,DHJPAR0046388,,Nematoda,Enoplea,Mermithida,Mermithidae,nematodeJanzen01,nematodeJanzen01 Janzen01,,last instar larva,11.0193,-85.41,,,Specimen,http://www.boldsystems.org/pics/ACGBA/DHJPAR0046388_Head+1554479522.jpg,Centre for Biodiversity Genomics,CBG Photography Group
ImgIndex_0056,2469170,ACGBA551-12,DHJPAR0046388,,Nematoda,Enoplea,Mermithida,Mermithidae,nematodeJanzen01,nematodeJanzen01 Janzen01,,last instar larva,11.0193,-85.41,,,Specimen,http://www.boldsystems.org/pics/ACGBA/DHJPAR0046388+1554476764.jpg,Centre for Biodiversity Genomics,CBG Photography Group
ImgIndex_0057,2469170,ACGBA551-12,DHJPAR0046388,,Nematoda,Enoplea,Mermithida,Mermithidae,nematodeJanzen01,nematodeJanzen01 Janzen01,,last instar larva,11.0193,-85.41,,,Specimen,http://www.boldsystems.org/pics/ACGBA/DHJPAR0046388_Tail+1554479560.jpg,Centre for Biodiversity Genomics,CBG Photography Group
ImgIndex_0058,2469176,ACGBA557-12,DHJPAR0046394,,Nematoda,Enoplea,Mermithida,Mermithidae,Romanomermis,Romanomermis Janzen1913,,last instar larva,11.0193,-85.41,,,Specimen,http://www.boldsystems.org/pics/ACGBA/DHJPAR0046394_C+1548709416.jpg,Centre for Biodiversity Genomics,CBG Photography Group
ImgIndex_0059,2469176,ACGBA557-12,DHJPAR0046394,,Nematoda,Enoplea,Mermithida,Mermithidae,Romanomermis,Romanomermis Janzen1913,,last instar larva,11.0193,-85.41,,,Specimen,http://www.boldsystems.org/pics/ACGBA/DHJPAR0046394_A+1553277512.jpg,Centre for Biodiversity Genomics,CBG Photography Group
ImgIndex_0060,2469176,ACGBA557-12,DHJPAR0046394,,Nematoda,Enoplea,Mermithida,Mermithidae,Romanomermis,Romanomermis Janzen1913,,last instar larva,11.0193,-85.41,,,Specimen,http://www.boldsystems.org/pics/ACGBA/DHJPAR0046394+1553277582.JPG,Centre for Biodiversity Genomics,CBG Photography Group
ImgIndex_0061,2546173,ACGBA1498-12,DHJPAR0047355,,Nematoda,Enoplea,Mermithida,Mermithidae,nematodeJanzen01,nematodeJanzen01 Janzen1914,,last instar larva,10.9964,-85.4019,,,Specimen,http://www.boldsystems.org/pics/ACGBA/DHJPAR0047355_Tail+1552593660.jpg,Centre for Biodiversity Genomics,CBG Photography Group
ImgIndex_0062,2546173,ACGBA1498-12,DHJPAR0047355,,Nematoda,Enoplea,Mermithida,Mermithidae,nematodeJanzen01,nematodeJanzen01 Janzen1914,,last instar larva,10.9964,-85.4019,,,Specimen,http://www.boldsystems.org/pics/ACGBA/DHJPAR0047355+1552590360.jpg,Centre for Biodiversity Genomics,CBG Photography Group
ImgIndex_0063,2546173,ACGBA1498-12,DHJPAR0047355,,Nematoda,Enoplea,Mermithida,Mermithidae,nematodeJanzen01,nematodeJanzen01 Janzen1914,,last instar larva,10.9964,-85.4019,,,Specimen,http://www.boldsystems.org/pics/ACGBA/DHJPAR0047355_Head+1552593600.jpg,Centre for Biodiversity Genomics,CBG Photography Group
ImgIndex_0064,2578958,ACGBA1535-12,DHJPAR0047362,,Nematoda,Enoplea,Mermithida,Mermithidae,nematodeJanzen01,nematodeJanzen01 Janzen01,,last instar larva,10.9876,-85.4197,,,Specimen,http://www.boldsystems.org/pics/ACGBA/DHJPAR0047362+1554475718.jpg,Centre for Biodiversity Genomics,CBG Photography Group
ImgIndex_0065,2578958,ACGBA1535-12,DHJPAR0047362,,Nematoda,Enoplea,Mermithida,Mermithidae,nematodeJanzen01,nematodeJanzen01 Janzen01,,last instar larva,10.9876,-85.4197,,,Specimen,http://www.boldsystems.org/pics/ACGBA/DHJPAR0047362_Head+1554479590.jpg,Centre for Biodiversity Genomics,CBG Photography Group
ImgIndex_0066,2578958,ACGBA1535-12,DHJPAR0047362,,Nematoda,Enoplea,Mermithida,Mermithidae,nematodeJanzen01,nematodeJanzen01 Janzen01,,last instar larva,10.9876,-85.4197,,,Specimen,http://www.boldsystems.org/pics/ACGBA/DHJPAR0047362_Tail+1554479630.jpg,Centre for Biodiversity Genomics,CBG Photography Group
ImgIndex_0067,2546166,ACGBA1491-12,DHJPAR0047348,,Nematoda,Enoplea,Mermithida,Mermithidae,nematodeJanzen01,nematodeJanzen01 Janzen1914,,last instar larva,10.9893,-85.4258,,,Specimen,http://www.boldsystems.org/pics/ACGBA/DHJPAR0047348+1552588860.jpg,Centre for Biodiversity Genomics,CBG Photography Group
ImgIndex_0068,2546166,ACGBA1491-12,DHJPAR0047348,,Nematoda,Enoplea,Mermithida,Mermithidae,nematodeJanzen01,nematodeJanzen01 Janzen1914,,last instar larva,10.9893,-85.4258,,,Specimen,http://www.boldsystems.org/pics/ACGBA/DHJPAR0047348_Tail+1552593600.jpg,Centre for Biodiversity Genomics,CBG Photography Group
ImgIndex_0069,2546166,ACGBA1491-12,DHJPAR0047348,,Nematoda,Enoplea,Mermithida,Mermithidae,nematodeJanzen01,nematodeJanzen01 Janzen1914,,last instar larva,10.9893,-85.4258,,,Specimen,http://www.boldsystems.org/pics/ACGBA/DHJPAR0047348_Head+1552593540.jpg,Centre for Biodiversity Genomics,CBG Photography Group
ImgIndex_0070,2469152,ACGBA533-12,DHJPAR0046370,,Nematoda,Enoplea,Mermithida,Mermithidae,Hexamermis,Hexamermis Janzen2874,,last instar larva,10.798,-85.6498,,,Specimen,http://www.boldsystems.org/pics/ACGBA/DHJPAR0046370_B+1548773930.jpg,Centre for Biodiversity Genomics,CBG Photography Group
ImgIndex_0071,2469152,ACGBA533-12,DHJPAR0046370,,Nematoda,Enoplea,Mermithida,Mermithidae,Hexamermis,Hexamermis Janzen2874,,last instar larva,10.798,-85.6498,,,Specimen,http://www.boldsystems.org/pics/ACGBA/DHJPAR0046370_A+1548773290.jpg,Centre for Biodiversity Genomics,CBG Photography Group
ImgIndex_0072,2469152,ACGBA533-12,DHJPAR0046370,,Nematoda,Enoplea,Mermithida,Mermithidae,Hexamermis,Hexamermis Janzen2874,,last instar larva,10.798,-85.6498,,,Specimen,http://www.boldsystems.org/pics/ACGBA/DHJPAR0046370+1553277496.JPG,Centre for Biodiversity Genomics,CBG Photography Group
ImgIndex_0073,7009663,CRICO004-16,NID-N12,"Light Microscope , COI DNA",Nematoda,Chromadorea,Tylenchida,Criconematidae,Mesocriconema,Mesocriconema inaratum,F,Adult,42.5731,-94.5608,Central tall grasslands,female head with lip region and stylet 1000X magnification,Head,http://www.boldsystems.org/pics/CRICO/NID12_3+1513628902.jpg,University of Nebraska,Tom Powers
ImgIndex_0074,7009663,CRICO004-16,NID-N12,"Light Microscope , COI DNA",Nematoda,Chromadorea,Tylenchida,Criconematidae,Mesocriconema,Mesocriconema inaratum,F,Adult,42.5731,-94.5608,Central tall grasslands,female entire body 400X magnification,Entire body,http://www.boldsystems.org/pics/CRICO/NID12_1+1513628474.jpg,University of Nebraska,Tom Powers
ImgIndex_0075,7009663,CRICO004-16,NID-N12,"Light Microscope , COI DNA",Nematoda,Chromadorea,Tylenchida,Criconematidae,Mesocriconema,Mesocriconema inaratum,F,Adult,42.5731,-94.5608,Central tall grasslands,female entire body 400X magnification,Entire body,http://www.boldsystems.org/pics/CRICO/NID12_2+1513628624.jpg,University of Nebraska,Tom Powers
ImgIndex_0076,7009663,CRICO004-16,NID-N12,"Light Microscope , COI DNA",Nematoda,Chromadorea,Tylenchida,Criconematidae,Mesocriconema,Mesocriconema inaratum,F,Adult,42.5731,-94.5608,Central tall grasslands,female tail and vulva and oocytes 1000X magnification,Tail,http://www.boldsystems.org/pics/CRICO/NID12_4+1513629054.jpg,University of Nebraska,Tom Powers
ImgIndex_0077,7010184,CRICO525-16,NID-N2790,,Nematoda,Chromadorea,Tylenchida,Criconematidae,Ogma,Ogma octangularis,F,Adult,35.6121,-83.5431,,Female midbody cuticle with scales,Midbody,http://www.boldsystems.org/pics/CRICO/NID2790_3+1564160600.jpg,University of Nebraska,Tom Powers
ImgIndex_0078,7010184,CRICO525-16,NID-N2790,,Nematoda,Chromadorea,Tylenchida,Criconematidae,Ogma,Ogma octangularis,F,Adult,35.6121,-83.5431,,Female entire body,Entire,http://www.boldsystems.org/pics/CRICO/NID2790_1+1564160408.jpg,University of Nebraska,Tom Powers
ImgIndex_0079,7010184,CRICO525-16,NID-N2790,,Nematoda,Chromadorea,Tylenchida,Criconematidae,Ogma,Ogma octangularis,F,Adult,35.6121,-83.5431,,Female head with lip region and stylet,Head,http://www.boldsystems.org/pics/CRICO/NID2790_2+1564160482.jpg,University of Nebraska,Tom Powers
ImgIndex_0080,7010184,CRICO525-16,NID-N2790,,Nematoda,Chromadorea,Tylenchida,Criconematidae,Ogma,Ogma octangularis,F,Adult,35.6121,-83.5431,,Female tail cuticle with scales and vulva,Tail,http://www.boldsystems.org/pics/CRICO/NID2790_4+1564160688.jpg,University of Nebraska,Tom Powers
ImgIndex_0081,4357385,FMN130-14,MNQRII030,,Nematoda,Chromadorea,Monhysterida,,,,,,20.291,-86.959,,Whole specimen,Lateral,http://www.boldsystems.org/pics/FMN/MNQRII030+1386791156.jpg,Arely Martinez Arce,Arely Martinez Arce
ImgIndex_0082,4513713,FMN135-14,MNQR083A,,Nematoda,Enoplea,Enoplida,,,,,Inmature,20.291,-86.959,,Head,Lateral,http://www.boldsystems.org/pics/FMN/MNQR083A1+1303917588.JPG,El Colegio de la Frontera Sur,Arely Martinez Arce
ImgIndex_0083,4513713,FMN135-14,MNQR083A,,Nematoda,Enoplea,Enoplida,,,,,Inmature,20.291,-86.959,,Tail,Lateral,http://www.boldsystems.org/pics/FMN/MNQR083A2+1303917734.JPG,El Colegio de la Frontera Sur,Arely Martinez Arce
ImgIndex_0084,11070158,JSBIC306-20,BIOUG48281-G01,,Nematoda,,,,,,,,43.54,-80.14,,,Specimen,http://www.boldsystems.org/pics/JSBIC/BIOUG48281-G01+1578511200.jpg,Centre for Biodiversity Genomics,CBG Photography Group
ImgIndex_0085,11070158,JSBIC306-20,BIOUG48281-G01,,Nematoda,,,,,,,,43.54,-80.14,,,Specimen,http://www.boldsystems.org/pics/JSBIC/BIOUG48281-G01B+1578582120.jpg,Centre for Biodiversity Genomics,CBG Photography Group
ImgIndex_0086,11070158,JSBIC306-20,BIOUG48281-G01,,Nematoda,,,,,,,,43.54,-80.14,,,Specimen,http://www.boldsystems.org/pics/JSBIC/BIOUG48281-G01F+1578582120.jpg,Centre for Biodiversity Genomics,CBG Photography Group
ImgIndex_0087,7009997,CRICO338-16,NID-N1382,,Nematoda,Chromadorea,Tylenchida,Criconematidae,Lobocriconema,Lobocriconema sp. HG09,,Juvenile,40.6932,-96.8494,,juvenile head cuticle with scales 1000X magnification,Head,http://www.boldsystems.org/pics/CRICO/NID1382_3+1466627628.jpg,University of Nebraska,Tom Powers
ImgIndex_0088,7009997,CRICO338-16,NID-N1382,,Nematoda,Chromadorea,Tylenchida,Criconematidae,Lobocriconema,Lobocriconema sp. HG09,,Juvenile,40.6932,-96.8494,,juvenile entire body 400X magnification,Entire body,http://www.boldsystems.org/pics/CRICO/NID1382_1+1466627480.jpg,University of Nebraska,Tom Powers
ImgIndex_0089,7009997,CRICO338-16,NID-N1382,,Nematoda,Chromadorea,Tylenchida,Criconematidae,Lobocriconema,Lobocriconema sp. HG09,,Juvenile,40.6932,-96.8494,,juvenile head with lip region and stylet 1000X magnification,Head,http://www.boldsystems.org/pics/CRICO/NID1382_2+1466627566.jpg,University of Nebraska,Tom Powers
ImgIndex_0090,7009997,CRICO338-16,NID-N1382,,Nematoda,Chromadorea,Tylenchida,Criconematidae,Lobocriconema,Lobocriconema sp. HG09,,Juvenile,40.6932,-96.8494,,juvenile tail 1000X magnification,Tail,http://www.boldsystems.org/pics/CRICO/NID1382_4+1466627676.jpg,University of Nebraska,Tom Powers
ImgIndex_0091,7010026,CRICO367-16,NID-N1418,,Nematoda,Chromadorea,Tylenchida,Criconematidae,Ogma,Ogma decalineatus,F,Adult,40.8663,-96.8245,,Female tail with vulva,Tail,http://www.boldsystems.org/pics/CRICO/NID1418_3+1526498268.jpg,University of Nebraska,Tom Powers
ImgIndex_0092,7010026,CRICO367-16,NID-N1418,,Nematoda,Chromadorea,Tylenchida,Criconematidae,Ogma,Ogma decalineatus,F,Adult,40.8663,-96.8245,,Female entire body,Entire body,http://www.boldsystems.org/pics/CRICO/NID1418_1+1526498204.jpg,University of Nebraska,Tom Powers
ImgIndex_0093,7010026,CRICO367-16,NID-N1418,,Nematoda,Chromadorea,Tylenchida,Criconematidae,Ogma,Ogma decalineatus,F,Adult,40.8663,-96.8245,,Female head with lip region and stylet,Head,http://www.boldsystems.org/pics/CRICO/NID1418_2+1526498228.jpg,University of Nebraska,Tom Powers
ImgIndex_0094,12817650,GBIOC1727-21,BIOUG65132-F02,,Nematoda,,,,,,,,60.751,-137.53,,,Microplate,http://www.boldsystems.org/pics/GBIOC/BIOUG65132_71_F02+1614202734.jpg,Centre for Biodiversity Genomics,CBG Robotic Imager
ImgIndex_0095,5557459,GMHKB839-15,BIOUG19613-C07,,Nematoda,,,,,,,,15.5072,-88.2336,BIOUG:CUSU-NP:3,Attached to BIOUG19613-C06,Dorsal,http://www.boldsystems.org/pics/GMHKB/BIOUG19613_C07+1425054922.jpg,CBG Photography Group,Lok Kan Lee
ImgIndex_0096,12184393,QHAK125-20,QHAK-00104,,Nematoda,,,,,,,,50.117,-125.223,QU38,,whole specimen,http://www.boldsystems.org/pics/QHAK/QHAK-00104_01+1603836327.jpg,Hakai Institute,
ImgIndex_0097,11071133,GCHAR1533-20,BIOUG48281-G09,,Nematoda,,,,,,,,67.796,-115.235,,,Specimen,http://www.boldsystems.org/pics/GCHAR/BIOUG48281-G09B+1578577680.jpg,Centre for Biodiversity Genomics,CBG Photography Group
ImgIndex_0098,11071133,GCHAR1533-20,BIOUG48281-G09,,Nematoda,,,,,,,,67.796,-115.235,,,Specimen,http://www.boldsystems.org/pics/GCHAR/BIOUG48281-G09+1578519060.jpg,Centre for Biodiversity Genomics,CBG Photography Group
ImgIndex_0099,11071133,GCHAR1533-20,BIOUG48281-G09,,Nematoda,,,,,,,,67.796,-115.235,,,Specimen,http://www.boldsystems.org/pics/GCHAR/BIOUG48281-G09A+1578519240.jpg,Centre for Biodiversity Genomics,CBG Photography Group
ImgIndex_0100,11071134,HCHAR810-20,BIOUG48281-G02,,Nematoda,,,,,,,,69.0874,-104.958,,,Specimen,http://www.boldsystems.org/pics/HCHAR/BIOUG48281-G02+1578512940.jpg,Centre for Biodiversity Genomics,CBG Photography Group
ImgIndex_0101,11071134,HCHAR810-20,BIOUG48281-G02,,Nematoda,,,,,,,,69.0874,-104.958,,,Specimen,http://www.boldsystems.org/pics/HCHAR/BIOUG48281-G02A+1578513120.jpg,Centre for Biodiversity Genomics,CBG Photography Group
ImgIndex_0102,11071134,HCHAR810-20,BIOUG48281-G02,,Nematoda,,,,,,,,69.0874,-104.958,,,Specimen,http://www.boldsystems.org/pics/HCHAR/BIOUG48281-G02B+1578513240.jpg,Centre for Biodiversity Genomics,CBG Photography Group
ImgIndex_0103,11071134,HCHAR810-20,BIOUG48281-G02,,Nematoda,,,,,,,,69.0874,-104.958,,,Specimen,http://www.boldsystems.org/pics/HCHAR/BIOUG48281-G03A+1578513780.jpg,Centre for Biodiversity Genomics,CBG Photography Group
ImgIndex_0104,7009976,CRICO317-16,NID-N1355,,Nematoda,Chromadorea,Tylenchida,Criconematidae,Ogma,Ogma decalineatus,,,,,,Female head with lip region and stylet,Head,http://www.boldsystems.org/pics/CRICO/NID1355_1+1523904640.jpg,University of Nebraska,Tom Powers
ImgIndex_0105,7009976,CRICO317-16,NID-N1355,,Nematoda,Chromadorea,Tylenchida,Criconematidae,Ogma,Ogma decalineatus,,,,,,Female tail cuticle with vulval flap,Tail,http://www.boldsystems.org/pics/CRICO/NID1355_2+1523904678.jpg,University of Nebraska,Tom Powers
ImgIndex_0106,12184390,QHAK122-20,QHAK-00101,,Nematoda,,,,,,,,50.117,-125.223,QU38,,whole specimen,http://www.boldsystems.org/pics/QHAK/QHAK-00101_19+1603836327.jpg,Hakai Institute,
ImgIndex_0107,11071138,HCHAR814-20,BIOUG48281-G06,,Nematoda,,,,,,,,69.0889,-104.965,,,Specimen,http://www.boldsystems.org/pics/HCHAR/BIOUG48281-G06A+1578516420.jpg,Centre for Biodiversity Genomics,CBG Photography Group
ImgIndex_0108,11071138,HCHAR814-20,BIOUG48281-G06,,Nematoda,,,,,,,,69.0889,-104.965,,,Specimen,http://www.boldsystems.org/pics/HCHAR/BIOUG48281-G06+1578516180.jpg,Centre for Biodiversity Genomics,CBG Photography Group
ImgIndex_0109,11071138,HCHAR814-20,BIOUG48281-G06,,Nematoda,,,,,,,,69.0889,-104.965,,,Specimen,http://www.boldsystems.org/pics/HCHAR/BIOUG48281-G06B+1578517080.jpg,Centre for Biodiversity Genomics,CBG Photography Group
ImgIndex_0110,7484392,BACZP2400-16,CCDB29626-H01,,Nematoda,Chromadorea,Rhabditida,Ascarididae,Lagochilascaris,Lagochilascaris minor,,Adult,18.192,-88.983,,Detail of head,Head,http://www.boldsystems.org/pics/NECHE/Head_Bodya+1542823082.jpg,"El Colegio de la Frontera Sur, Unidad Chetumal",Manuel Elias Gutierrez
ImgIndex_0111,7484392,BACZP2400-16,CCDB29626-H01,,Nematoda,Chromadorea,Rhabditida,Ascarididae,Lagochilascaris,Lagochilascaris minor,,Adult,18.192,-88.983,,Papilla from the body,Papilla,http://www.boldsystems.org/pics/NECHE/Papila_Body1+1542823026.jpg,"El Colegio de la Frontera Sur, Unidad Chetumal",Manuel Elias Gutierrez
ImgIndex_0112,7484392,BACZP2400-16,CCDB29626-H01,,Nematoda,Chromadorea,Rhabditida,Ascarididae,Lagochilascaris,Lagochilascaris minor,,Adult,18.192,-88.983,,Head,Head,http://www.boldsystems.org/pics/NECHE/Head1a+1542823052.jpg,"El Colegio de la Frontera Sur, Unidad Chetumal",Manuel Elias Gutierrez
ImgIndex_0113,7484392,BACZP2400-16,CCDB29626-H01,,Nematoda,Chromadorea,Rhabditida,Ascarididae,Lagochilascaris,Lagochilascaris minor,,Adult,18.192,-88.983,,Posterior part of male. Dorsal,Male Posterior,http://www.boldsystems.org/pics/NECHE/Post_male_body1+1542822996.jpg,"El Colegio de la Frontera Sur, Unidad Chetumal",Manuel Elias Gutierrez
ImgIndex_0114,7484392,BACZP2400-16,CCDB29626-H01,,Nematoda,Chromadorea,Rhabditida,Ascarididae,Lagochilascaris,Lagochilascaris minor,,Adult,18.192,-88.983,,Posterior part of male. Ventral,Male Posterior,http://www.boldsystems.org/pics/NECHE/Post_Male_vent_body1+1542822952.jpg,"El Colegio de la Frontera Sur, Unidad Chetumal",Manuel Elias Gutierrez
ImgIndex_0115,7484396,BACZP2404-16,CCDB29626-H05,,Nematoda,Chromadorea,Rhabditida,Ascarididae,Lagochilascaris,Lagochilascaris minor,,Adult,18.192,-88.983,,Detail of head,Head,http://www.boldsystems.org/pics/NECHE/Head_Bodya+1542823082.jpg,"El Colegio de la Frontera Sur, Unidad Chetumal",Manuel Elias Gutierrez
ImgIndex_0116,7484396,BACZP2404-16,CCDB29626-H05,,Nematoda,Chromadorea,Rhabditida,Ascarididae,Lagochilascaris,Lagochilascaris minor,,Adult,18.192,-88.983,,Papilla from the body,Papilla,http://www.boldsystems.org/pics/NECHE/Papila_Body1+1542823026.jpg,"El Colegio de la Frontera Sur, Unidad Chetumal",Manuel Elias Gutierrez
ImgIndex_0117,7484396,BACZP2404-16,CCDB29626-H05,,Nematoda,Chromadorea,Rhabditida,Ascarididae,Lagochilascaris,Lagochilascaris minor,,Adult,18.192,-88.983,,Head,Head,http://www.boldsystems.org/pics/NECHE/Head1a+1542823052.jpg,"El Colegio de la Frontera Sur, Unidad Chetumal",Manuel Elias Gutierrez
ImgIndex_0118,7484396,BACZP2404-16,CCDB29626-H05,,Nematoda,Chromadorea,Rhabditida,Ascarididae,Lagochilascaris,Lagochilascaris minor,,Adult,18.192,-88.983,,Posterior part of male. Dorsal,Male Posterior,http://www.boldsystems.org/pics/NECHE/Post_male_body1+1542822996.jpg,"El Colegio de la Frontera Sur, Unidad Chetumal",Manuel Elias Gutierrez
